ID;string|mean_volcashin_w11_w4;float|mean_volcashout_w11_w4;float|mean_volmerpay_w11_w4;float|mean_balomend_w11_w4;float|mean_volbillpay_w11_w4;float|mean_nbcontactcallin_w11_w4;float|mean_nbcall_w11_w4;float|mean_nbcontactcallout_w11_w4;float|mean_volcashin_w25_w12;float|mean_volcashout_w25_w12;float|mean_volmerpay_w25_w12;float|mean_balomend_w25_w12;float|mean_volbillpay_w25_w12;float|mean_nbcontactcallin_w25_w12;float|mean_nbcall_w25_w12;float|mean_nbcontactcallout_w25_w12;float|mean_volcashin_w25_w0;float|mean_volcashout_w25_w0;float|mean_volmerpay_w25_w0;float|mean_balomend_w25_w0;float|mean_volbillpay_w25_w0;float|mean_nbcontactcallin_w25_w0;float|mean_nbcall_w25_w0;float|mean_nbcontactcallout_w25_w0;float|std_balomend_w25_w0;float|std_nbcall_w25_w0;float|age;integer|MEAN_VOLCASHIN;float|MEAN_VOLP2PIN;float|MEAN_VOLOTHERIN;float|MEAN_VOLCASHOUT;float|MEAN_VOLP2POUT;float|MEAN_VOLOTHEROUT;float|MEAN_BALOMEND;float|MEAN_BALATEND;float|MEAN_WCASHIN;float|MEAN_WCASHOUT;float|MEAN_WCHARGECASH;float|MEAN_WP2PIN;float|MEAN_WP2POUT;float|MEAN_WCHARGEOM;float|MEAN_WMER;float|MEAN_WBILL;float|RATIO_ACT_LOW;float|SUM_NBSMS;integer|DEVICETYPE;string|DEVICE_NBSMS;string|MMOLD;integer|MMOLD_DISC;string
610010296|0.0|0.0|0.0|310.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|287.85714285714283|0.0|0.0|0.0|0.0|0.0|0.0|0.0|300.6060606060606|0.0|0.0|0.0|0.0|53.96407334626633|0.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|300.6060606060606|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0303030303030303|0|other_device|other_device_NBSMS=0|26.96774194|>2y
610010365|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1458.6206896551723|906.896551724138|517.2413793103449|0.0|0.0|0.0|0.1379310344827586|0.1034482758620689|0.0|0.5808945030255668||1458.6206896551723|0.0|0.0|906.896551724138|0.0|517.2413793103449|0.0|97.72413793103448|0.026551724137931|0.0110344827586206|0.0034482758620689|0.0|0.0|0.0|0.0096551724137931|0.0|0.9655172413793104|1|other_device|other_device_NBSMS=1-12|1.29032258|<6m
610010365|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1458.6206896551723|906.896551724138|517.2413793103449|0.0|0.0|0.0|0.1379310344827586|0.1034482758620689|0.0|0.5808945030255668|34.0|1458.6206896551723|0.0|0.0|906.896551724138|0.0|517.2413793103449|0.0|97.72413793103448|0.026551724137931|0.0110344827586206|0.0034482758620689|0.0|0.0|0.0|0.0096551724137931|0.0|0.9655172413793104|1|other_device|other_device_NBSMS=1-12|1.29032258|<6m
610010381|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|34.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.003030303030303|0.0|0.0|0.0|0.0|0.0|0.0|0|other_device|other_device_NBSMS=0|21.29032258|6m-2y
610010400|0.0|0.0|186434.78260869565|3321668.304347826|0.0|2.0869565217391304|5.086956521739131|4.086956521739131|535714.2857142857|17857.14285714286|199821.42857142855|5009942.928571428|5671.428571428572|6.428571428571429|10.928571428571429|6.642857142857143|182926.82926829267|6097.5609756097565|172817.07317073172|3598862.926829268|1936.5853658536585|3.634146341463415|7.073170731707317|4.878048780487805|2438881.238308913|6.392926731562152|31.0|182926.82926829267|48502.439024390245|0.0|6097.5609756097565|422002.9268292683|174753.65853658537|3598862.926829268|105615.78048780488|0.018780487804878|0.0078048780487804|0.0073170731707317|0.0602439024390243|0.3436585365853658|0.0180487804878048|0.2558536585365855|0.017560975609756|0.1951219512195122|446|other_device|other_device_NBSMS>12|35.96774194|>2y
610010403|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|47.27272727272727|0.0|0.4545454545454545|1.606060606060606|0.8484848484848485|151.807294111497|6.214596698194672|42.0|0.0|0.0|0.0|0.0|0.0|0.0|47.27272727272727|158.24242424242425|0.0|0.0|0.029090909090909|0.0|0.0|0.0|0.0|0.0|0.9090909090909092|5|other_device|other_device_NBSMS=1-12|1.09677419|<6m
610010403|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|47.27272727272727|0.0|0.4545454545454545|1.606060606060606|0.8484848484848485|151.807294111497|6.214596698194672|31.0|0.0|0.0|0.0|0.0|0.0|0.0|47.27272727272727|158.24242424242425|0.0|0.0|0.029090909090909|0.0|0.0|0.0|0.0|0.0|0.9090909090909092|5|other_device|other_device_NBSMS=1-12|1.09677419|<6m
610010437|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|47.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4873.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|other_device|other_device_NBSMS=0|9.67741935|6m-2y
610010482|0.0|0.0|0.0|1000.0|0.0|8.133333333333333|16.333333333333332|8.2|71.42857142857143|0.0|0.0|285.7142857142857|0.0|2.2142857142857144|4.142857142857143|2.4285714285714284|30.303030303030305|0.0|0.0|696.969696969697|0.0|5.545454545454546|10.727272727272728|5.818181818181818|466.6937221594376|9.497607354199554|59.0|30.303030303030305|0.0|0.0|0.0|0.0|0.0|696.969696969697|3120.3939393939395|0.01|0.0|0.0545454545454545|0.0|0.0|0.0|0.0|0.0|0.303030303030303|1|other_device|other_device_NBSMS=1-12|3.93548387|<6m
610010530|0.0|0.0|0.0|220.0|0.0|12.0|18.53333333333333|11.333333333333334|0.0|0.0|0.0|204.28571428571428|0.0|13.857142857142858|19.214285714285715|9.285714285714286|0.0|0.0|0.0|213.33333333333331|0.0|11.333333333333334|16.575757575757574|9.090909090909092|38.29708431025353|9.871139444835835|36.0|0.0|0.0|0.0|0.0|0.0|0.0|213.33333333333331|2385.060606060606|0.0|0.0|0.3236363636363636|0.0|0.0|0.0|0.0|0.0|0.0303030303030303|17|other_device|other_device_NBSMS>12|29.32258065|>2y
610010546|0.0|0.0|0.0|1490.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1383.571428571429|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1444.8484848484848|0.0|0.0|0.0|0.0|259.37570737398977|0.0|25.0|0.0|0.0|0.0|0.0|0.0|0.0|1444.8484848484848|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0303030303030303|0|other_device|other_device_NBSMS=0|35.5483871|>2y
610010586|0.0|0.0|0.0|1000.0|0.0|0.4|1.2666666666666666|0.3333333333333333|0.0|0.0|0.0|928.5714285714286|0.0|3.5|6.214285714285714|3.928571428571429|0.0|0.0|0.0|969.6969696969696|0.0|1.6666666666666667|3.212121212121212|1.818181818181818|174.07765595569785|4.470441643154341|38.0|0.0|0.0|0.0|0.0|0.0|0.0|969.6969696969696|289.6060606060606|0.0|0.0|0.0333333333333333|0.0|0.0|0.0|0.0|0.0|0.0303030303030303|3|smartphone|smartphone_NBSMS=1-12|6.58064516|6m-2y
610010639|0.0|0.0|0.0|0.0|0.0|6.266666666666667|25.066666666666663|13.333333333333334|0.0|0.0|0.0|0.0|0.0|5.5|17.285714285714285|8.071428571428571|0.0|0.0|0.0|0.0|0.0|6.03030303030303|20.454545454545453|10.424242424242424|0.0|16.422337891365583|32.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|662.969696969697|0.0|0.0|0.1769696969696969|0.0|0.0|0.0|0.0|0.0|0.0|8|feature_phone|feature_phone_NBSMS=1-12|15.35483871|6m-2y
610010676|0.0|0.0|0.0|1000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|928.5714285714286|0.0|0.0|0.0|0.0|0.0|0.0|0.0|965.5172413793103|0.0|0.0|0.0|0.0|185.69533817705187|0.0||0.0|0.0|0.0|0.0|0.0|0.0|965.5172413793103|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0344827586206896|0|other_device|other_device_NBSMS=0|33.09677419|>2y
610010715|0.0|0.0|0.0|300.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|278.57142857142856|0.0|0.0|0.0|0.0|0.0|0.0|0.0|290.90909090909093|0.0|0.0|0.0|0.0|52.22329678670934|0.0|53.0|0.0|0.0|0.0|0.0|0.0|0.0|290.90909090909093|119.75757575757576|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0303030303030303|0|other_device|other_device_NBSMS=0|34.90322581|>2y
610010721|0.0|0.0|0.0|5000.0|0.0|11.866666666666667|32.13333333333333|15.8|0.0|0.0|0.0|4642.857142857143|0.0|9.571428571428571|16.571428571428573|8.142857142857142|0.0|0.0|0.0|4848.484848484848|0.0|10.727272727272728|23.727272727272727|11.393939393939394|870.3882797784893|15.058786320767869|70.0|0.0|0.0|0.0|0.0|0.0|0.0|4848.484848484848|634.2727272727273|0.0|0.0|0.5133333333333333|0.0|0.0|0.0|0.0|0.0|0.0303030303030303|15844|other_device|other_device_NBSMS>12|10.96774194|6m-2y
610010745|0.0|0.0|0.0|2440.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2265.714285714286|0.0|0.0|0.0|0.0|0.0|0.0|0.0|2366.060606060606|0.0|0.0|0.0|0.0|424.7494805319028|0.0|25.0|0.0|0.0|0.0|0.0|0.0|0.0|2366.060606060606|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0303030303030303|0|other_device|other_device_NBSMS=0|35.77419355|>2y
610010830|0.0|0.0|0.0|11000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|7857.142857142857|0.0|0.0|0.0|0.0|0.0|0.0|0.0|9666.666666666666|0.0|0.0|0.0|0.0|3645.773809037893|0.0|50.0|0.0|333.3333333333333|0.0|0.0|0.0|0.0|9666.666666666666|212.54545454545453|0.0|0.0|0.0|0.0121212121212121|0.0|0.0|0.0|0.0|0.1212121212121212|0|other_device|other_device_NBSMS=0|13.29032258|6m-2y
610010900|0.0|0.0|0.0|18600.0|0.0|9.133333333333333|51.4|16.6|0.0|0.0|0.0|4642.857142857143|0.0|7.785714285714286|41.42857142857143|13.714285714285714|0.0|0.0|0.0|23393.939393939392|0.0|9.363636363636363|49.0|15.484848484848484|40032.75174305673|29.8056202753776|36.0|0.0|3090.909090909091|0.0|0.0|0.0|0.0|23393.939393939392|1741.878787878788|0.0|0.0|0.6690909090909092|0.0121212121212121|0.0|0.0|0.0|0.0|0.8181818181818182|7|other_device|other_device_NBSMS=1-12|34.5483871|>2y
610010908|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|802.6666666666666|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|other_device|other_device_NBSMS=0|12.51612903|6m-2y
610010942|0.0|0.0|0.0|0.0|0.0|0.4|6.8|4.0|0.0|0.0|0.0|0.0|0.0|1.2857142857142858|8.357142857142858|4.142857142857143|0.0|0.0|0.0|0.0|0.0|0.8181818181818182|7.090909090909091|3.878787878787879|0.0|7.199668552977094|67.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3061.848484848485|0.0|0.0|0.0515151515151515|0.0|0.0|0.0|0.0|0.0|0.0|0|smartphone|smartphone_NBSMS=0|35.83870968|>2y
610010999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3636363636363636|0.9696969696969696|0.2727272727272727|0.0|4.1943775498043845|32.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.181818181818182|0.0|0.0|0.0339393939393939|0.0|0.0|0.0|0.0|0.0|0.0|1|other_device|other_device_NBSMS=1-12|1.12903226|<6m
610010999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3636363636363636|0.9696969696969696|0.2727272727272727|0.0|4.1943775498043845|55.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.181818181818182|0.0|0.0|0.0339393939393939|0.0|0.0|0.0|0.0|0.0|0.0|1|other_device|other_device_NBSMS=1-12|1.12903226|<6m
610011014|0.0|0.0|0.0|0.0|0.0|11.4|34.4|9.533333333333331|0.0|0.0|0.0|0.0|0.0|9.642857142857142|26.714285714285715|10.642857142857142|0.0|0.0|0.0|0.0|0.0|11.181818181818182|33.333333333333336|10.787878787878787|0.0|29.014723273997756|40.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|227.5757575757576|0.0|0.0|0.6536363636363636|0.0|0.0|0.0|0.0|0.0|0.0|60|smartphone|smartphone_NBSMS>12|5.12903226|<6m
610011049|0.0|0.0|0.0|0.0|0.0|1.7333333333333334|11.466666666666669|3.8|0.0|0.0|0.0|0.0|0.0|0.5|1.5714285714285714|0.3571428571428571|0.0|0.0|0.0|0.0|0.0|1.4242424242424243|7.96969696969697|2.787878787878788|0.0|16.932743517525534|35.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|77.18181818181819|0.0|0.0|0.069090909090909|0.0|0.0|0.0|0.0|0.0|0.0|39|other_device|other_device_NBSMS>12|13.74193548|6m-2y
610011073|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|32.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4.696969696969697|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|other_device|other_device_NBSMS=0|10.61290323|6m-2y
610011134|0.0|0.0|0.0|0.0|0.0|10.666666666666666|64.66666666666667|18.666666666666668|0.0|0.0|0.0|0.0|0.0|8.571428571428571|17.142857142857142|6.285714285714286|0.0|0.0|0.0|0.0|0.0|9.515151515151516|39.87878787878788|12.454545454545457|0.0|36.20752474948886|39.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|129.45454545454547|0.0|0.0|0.3624242424242424|0.0|0.0|0.0|0.0|0.0|0.0|197|other_device|other_device_NBSMS>12|14.4516129|6m-2y
610011152|124913.04347826086|87173.91304347826|130.43478260869566|23072.60869565217|0.0|14.347826086956522|99.52173913043478|17.73913043478261|198142.85714285716|251214.2857142857|953.5714285714286|71108.57142857143|0.0|8.857142857142858|29.928571428571427|9.5|138951.21951219512|141146.34146341463|398.780487804878|38842.68292682927|0.0|12.292682926829269|71.0|14.829268292682928|85035.78699654606|40.53825353909564|35.0|138951.21951219512|77687.80487804877|0.0|141146.34146341463|48046.34146341463|398.780487804878|38842.68292682927|1280.4146341463415|0.671219512195122|0.4190243902439024|0.4082926829268292|0.2160975609756097|0.2968292682926828|0.5080487804878049|0.0480487804878048|0.0|0.5853658536585366|27|feature_phone|feature_phone_NBSMS>12|7.0|6m-2y
610011188|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3571428571428571|0.6428571428571429|0.4285714285714285|0.0|0.0|0.0|0.0|0.0|0.1515151515151515|0.2727272727272727|0.1818181818181818|0.0|1.3980505908390632|62.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|63.93939393939394|0.0|0.0|0.0121212121212121|0.0|0.0|0.0|0.0|0.0|0.0|3|other_device|other_device_NBSMS=1-12|35.96774194|>2y
610011259|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.3571428571428571|3.071428571428572|2.2142857142857144|0.0|0.0|0.0|0.0|0.0|0.1515151515151515|1.303030303030303|0.9393939393939394|0.0|3.9010002602285256|43.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|55.30303030303031|0.0|0.0|0.0751515151515151|0.0|0.0|0.0|0.0|0.0|0.0|19|other_device|other_device_NBSMS>12|6.93548387|6m-2y
610011275|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0606060606060606|0.1818181818181818|0.1818181818181818|0.0|1.044465935734187|46.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|other_device|other_device_NBSMS=1-12|25.5483871|>2y
610011390|0.0|0.0|0.0|0.0|0.0|7.866666666666666|19.066666666666663|7.0|1071.428571428571|0.0|1071.428571428571|0.0|0.0|0.9285714285714286|4.785714285714286|1.2857142857142858|454.54545454545456|0.0|454.54545454545456|0.0|0.0|4.545454545454546|11.87878787878788|4.151515151515151|0.0|15.622014866362422|41.0|454.54545454545456|0.0|0.0|0.0|0.0|454.54545454545456|0.0|175.4848484848485|0.01|0.0|0.3006060606060606|0.0|0.0|0.0|0.0084848484848484|0.0|0.9696969696969696|4|other_device|other_device_NBSMS=1-12|4.0|<6m
610011455|0.0|0.0|0.0|0.0|0.0|1.1333333333333333|1.4|1.0666666666666669|0.0|0.0|0.0|0.0|0.0|1.4285714285714286|3.928571428571429|1.5|0.0|0.0|0.0|0.0|0.0|1.181818181818182|2.4242424242424243|1.181818181818182|0.0|3.544628885989891|28.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1361.8181818181818|0.0|0.0|0.1472727272727272|0.0|0.0|0.0|0.0|0.0|0.0|2|smartphone|smartphone_NBSMS=1-12|13.0|6m-2y
610011475|122608.69565217392|118043.47826086955|108.69565217391305|3596.9565217391305|0.0|4.608695652173913|25.695652173913043|13.826086956521738|28214.285714285717|22500.0|5745.714285714285|675.0|0.0|0.5714285714285714|0.0|0.0|78414.63414634146|73902.43902439025|2022.9268292682927|2707.8048780487807|0.0|3.5609756097560976|20.195121951219512|9.390243902439025|1779.333459747107|20.32021101292396|24.0|78414.63414634146|0.0|0.0|73902.43902439025|0.0|2022.9268292682927|2707.8048780487807|3496.439024390244|0.5336585365853659|0.5151219512195123|0.1846341463414634|0.0|0.0|0.0|0.093170731707317|0.0|0.3170731707317073|26|smartphone|smartphone_NBSMS>12|14.35483871|6m-2y
610011485|0.0|0.0|0.0|0.0|0.0|35.93333333333333|181.0|52.73333333333333|1071.428571428571|0.0|0.0|0.0|0.0|33.07142857142857|164.5|50.785714285714285|454.54545454545456|0.0|0.0|12121.212121212122|0.0|34.54545454545455|172.36363636363637|52.0|48461.16845975599|46.21202372071187|29.0|454.54545454545456|0.0|0.0|0.0|0.0|454.54545454545456|12121.212121212122|2578.3939393939395|0.01|0.0|0.790909090909091|0.0|0.0|0.0|0.0|0.0|0.9090909090909092|288|feature_phone|feature_phone_NBSMS>12|7.4516129|6m-2y
610011511|0.0|0.0|0.0|2625.0|0.0|0.375|1.625|0.875|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5115.384615384615|0.0|1.1538461538461535|4.615384615384615|2.1538461538461537|12004.422262073|10.77061529561584|59.0|0.0|807.6923076923077|0.0|0.0|0.0|0.0|5115.384615384615|172.30769230769232|0.0|0.0|0.0815384615384615|0.0153846153846153|0.0|0.0|0.0|0.0|0.8076923076923077|7|other_device|other_device_NBSMS=1-12|1.67741935|<6m
610011517|0.0|0.0|0.0|5000.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4642.857142857143|0.0|0.0|0.0|0.0|0.0|0.0|0.0|4848.484848484848|0.0|0.0|0.0|0.0|870.3882797784893|0.0|48.0|0.0|0.0|0.0|0.0|0.0|0.0|4848.484848484848|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0303030303030303|0|other_device|other_device_NBSMS=0|35.77419355|>2y
